FPA_ID,FIRE_YEAR,FIRE_NAME,DISCOVERY_DATE,DISCOVERY_DOY,CAUSE_CLASS,GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,MONTH
ICS209_2002-CA-ANF-3238,2002,CURVE,2002-09-01,244,Human,Missing data/not specified/undetermined,20857.0,G,34.267778,-117.83555600000001,7
W-112990,2002,SLINKARD,2002-07-13,194,Natural,Natural,8600.0,G,38.6471,-119.5982,1
ICS209_2002_CA-AFV-0364,2002,SUDDEN RANCH,2002-06-15,166,Missing data/not specified/undetermined,Missing data/not specified/undetermined,7782.0,G,34.559166999999995,-120.52666699999999,6
FS-380714,2002,BLUE CUT,2002-06-16,167,Human,Arson/incendiarism,6864.0,G,34.24305556,-117.40805556,8
FS-383382,2002,LOUISIANA,2002-06-26,177,Human,Equipment and vehicle use,6559.0,G,34.23611111,-117.43194444,9
FS-379745,2002,FULLER,2002-07-11,192,Natural,Natural,6400.0,G,37.05805556,-118.36861111,7
SFO-2002CACDFMVU001024,2002,GAVILAN                  ,2002-02-10,41,Human,Debris and open burning,5763.0,G,33.40888888,-117.21888888,7
FS-383449,2002,BOUQUET,2002-05-11,131,Human,Missing data/not specified/undetermined,5200.0,G,34.57138889,-118.39777778,2
FS-383520,2002,LEONA,2002-09-03,246,Human,Arson/incendiarism,5124.0,G,34.58638889,-118.32527778,5
W-111632,2002,RUSH,2002-07-13,194,Natural,Natural,5015.0,G,40.6359,-120.13123999999999,5
W-108450,2002,BOREL,2002-06-15,166,Human,Recreation and ceremony,3416.0,F,35.5947,-118.5284,5
FS-379826,2002,MUSSOLINI,2002-07-13,194,Human,Equipment and vehicle use,3260.0,F,41.4675,-122.48416667,8
W-565324,2002,CROY,2002-09-23,266,Human,Equipment and vehicle use,3127.0,F,37.091,-121.77493899999999,8
FS-379272,2002,STANZA,2002-07-22,203,Natural,Natural,2880.0,F,41.66805556,-123.29666667,8
ICS209_2002_CA-BDF-4803,2002,ARROWHEAD,2002-05-31,151,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2688.0,F,34.2,-117.285,8
FS-379738,2002,BIRCH,2002-07-01,182,Human,Debris and open burning,2624.0,F,37.51861111,-118.63583333,8
W-466332,2002,PASS,2002-08-11,223,Human,Missing data/not specified/undetermined,2620.0,F,33.9508,-116.8845,8
ICS209_2002_CA-LPF-001226,2002,SULPHUR SPRINGS,2002-07-10,191,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2500.0,F,36.016944,-121.219167,7
FS-382348,2002,HUNTER.,2002-11-25,329,Human,Debris and open burning,2400.0,F,38.88416667,-120.46666667,8
FS-381538,2002,GREEN,2002-02-09,40,Human,Power generation/transmission/distribution,2400.0,F,33.86416667,-117.66583333,6
ICS209_2002_CA-MCP-020743,2002,ALISO,2002-03-21,80,Human,Missing data/not specified/undetermined,2400.0,F,33.441666999999995,-117.394444,7
ICS209_2002_CA-SLU-2909,2002,DAVIS,2002-06-09,160,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2118.0,F,35.703056,-120.25,8
W-220757,2002,WOLF,2002-07-11,192,Natural,Natural,2108.0,F,37.871,-119.6791,7
FS-377318,2002,CONE,2002-09-26,269,Human,Equipment and vehicle use,2006.0,F,40.75944444,-121.18222222,7
SFO-2002CACDFBTU006327,2002,SKYWAY                   ,2002-06-08,159,Human,Missing data/not specified/undetermined,2000.0,F,39.705,-121.72194444,7
W-110222,2002,DEER,2002-07-21,202,Human,Misuse of fire by a minor,1800.0,F,35.5947,-118.4926,8
FS-382347,2002,PLUM,2002-11-25,329,Human,Debris and open burning,1763.0,F,38.71916667,-120.38416667,8
W-111631,2002,BLACK,2002-07-12,193,Natural,Natural,1510.0,F,40.61846,-120.54688999999999,7
W-214292,2002,PALISADE,2002-08-26,238,Natural,Natural,1497.0,F,37.053259999999995,-118.53663999999999,7
ICS209_2002_CA-ORC-  27999,2002,ANTONIO,2002-05-13,133,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1472.0,F,33.591667,-117.61666699999999,8
FS-383591,2002,COPCO,2002-06-18,169,Human,Arson/incendiarism,1465.0,F,34.75777778,-118.795,2
ICS209_2002_CA-LPF-1543,2002,HUGHES,2002-08-20,232,Human,Missing data/not specified/undetermined,1420.0,F,35.903056,-121.214444,7
ICS209_2002_CA-BEU-3023,2002,FT. HUNTER LIGGETT ASSIST #2,2002-08-10,222,Human,Missing data/not specified/undetermined,1400.0,F,35.984167,-121.151944,5
W-565426,2002,HWY 58,2002-07-18,199,Human,Arson/incendiarism,1380.0,F,35.432660999999996,-120.54961899999999,7
FS-383525,2002,OASIS,2002-09-14,257,Human,Equipment and vehicle use,1305.0,F,34.44055556,-118.30305556,6
FS-379156,2002,FORKS,2002-06-09,160,Human,Debris and open burning,1301.0,F,41.275,-123.34166667,6
ICS209_2002_CA-TUU-006214,2002,STAGE,2002-06-22,173,Human,Missing data/not specified/undetermined,1300.0,F,35.885833,-118.88333300000001,8
ICS209_2002_CA-MEU-9436,2002,PINE,2002-11-26,330,Human,Missing data/not specified/undetermined,1200.0,F,38.872222,-122.96111100000002,6
W-108444,2002,FIELD,2002-06-09,160,Human,Power generation/transmission/distribution,1100.0,F,39.2296,-121.3075,6
FS-383609,2002,POST,2002-09-01,244,Human,Equipment and vehicle use,1043.0,F,34.53166667,-118.63638889,6
SFO-2002CACDFSCU002228,2002,VIEUX                    ,2002-06-18,169,Human,Equipment and vehicle use,1029.0,F,37.68611111,-121.55888888,6
FS-381718,2002,MATEO,2002-05-13,133,Human,Equipment and vehicle use,1000.0,F,33.43777778,-117.45833333,6
SFO-2002CACDFMMU011097,2002,COTTONWOOD               ,2002-07-04,185,Human,Missing data/not specified/undetermined,1000.0,F,37.07888888,-121.20805555,6
ICS209_2002_CA-RRU-29527,2002,EVENING,2002-04-21,111,Missing data/not specified/undetermined,Missing data/not specified/undetermined,892.0,E,33.869167,-117.68361100000001,7
FS-393372,2002,SHELLEY,2002-07-28,209,Human,Missing data/not specified/undetermined,850.0,E,41.88027778,-123.83944444,6
ICS209_2002_CA-BDU-2403,2002,AIRPORT,2002-03-22,81,Missing data/not specified/undetermined,Missing data/not specified/undetermined,840.0,E,37.368333,-118.358333,6
FS-381382,2002,SOURGRASS COMPLEX,2002-11-25,329,Human,Debris and open burning,808.0,E,38.34166667,-120.21833333,7
W-564868,2002,POPE,2002-08-09,221,Human,Equipment and vehicle use,800.0,E,38.658169,-122.34485,9
SFO-2002CACDFMVU005177,2002,GARNET                   ,2002-07-13,194,Human,Missing data/not specified/undetermined,789.0,E,32.90888888,-116.43888888,9
W-111540,2002,HICKOCK,2002-08-31,243,Human,Misuse of fire by a minor,776.0,E,38.7185,-121.0274,9
ICS209_2002_CA-GLN-0209902,2002,MOUNTAIN,2002-09-09,252,Missing data/not specified/undetermined,Missing data/not specified/undetermined,771.0,E,34.267778,-117.83555600000001,7
FWS-2002CASWR1514,2002,SAC AB,2002-07-08,189,Human,Equipment and vehicle use,750.0,E,39.44944444,-122.15888889,7
W-466396,2002,TROY,2002-06-19,170,Human,Missing data/not specified/undetermined,745.0,E,32.8278,-116.4008,7
ICS209_2002_CA-AEU-08240,2002,PONY,2002-06-09,160,Missing data/not specified/undetermined,Missing data/not specified/undetermined,720.0,E,38.451389,-121.041389,7
FS-381656,2002,RED HILL,2002-08-17,229,Human,Missing data/not specified/undetermined,715.0,E,35.35944444,-120.27694444,7
W-113391,2002,LNU 16,2002-10-01,274,Human,Missing data/not specified/undetermined,693.0,E,38.9049,-122.2544,8
FS-379059,2002,GONDOLA,2002-07-03,184,Human,Smoking,673.0,E,38.93416667,-119.93138889,8
W-209025,2002,WILDHORSE,2002-07-12,193,Natural,Natural,650.0,E,35.141690000000004,-115.49253,8
FWS-2002CAPLRW141,2002,STATE OF CA #24,2002-06-14,165,Human,Equipment and vehicle use,641.0,E,35.88484386,-119.3129557,8
W-111901,2002,SILVER  2,2002-07-27,208,Natural,Natural,600.0,E,38.5952,-119.6116,8
ICS209_2002_CA-FKU-005607,2002,TIVY,2002-05-09,129,Missing data/not specified/undetermined,Missing data/not specified/undetermined,600.0,E,36.7675,-119.38333300000001,8
ICS209_2002_CA-NEU-14547,2002,SIERRA,2002-09-18,261,Missing data/not specified/undetermined,Missing data/not specified/undetermined,594.0,E,38.800556,-121.23388899999999,8
ICS209_2002_CA-SHU-008454,2002,SQUIRREL,2002-09-03,246,Human,Missing data/not specified/undetermined,575.0,E,40.618611,-121.88361100000002,8
SFO-2002CACDFRRU020299,2002,CAJALCO FIRE             ,2002-03-17,76,Human,Equipment and vehicle use,575.0,E,33.82194444,-117.52805555,9
W-466380,2002,MIAS,2002-06-18,169,Human,Missing data/not specified/undetermined,565.0,E,33.59,-116.5408,8
FS-380687,2002,LYTLE,2002-08-29,241,Human,Arson/incendiarism,554.0,E,34.2175,-117.46777778,8
SFO-2002CACDFSCU003198,2002,VASCO                    ,2002-08-05,217,Human,Missing data/not specified/undetermined,549.0,E,37.67194444,-121.72388888,9
FS-380097,2002,PAN,2002-07-12,193,Natural,Natural,506.0,E,38.39805556,-119.22166667,9
FS-381098,2002,GRANITE 2,2002-06-26,177,Human,Debris and open burning,500.0,E,35.66916667,-118.71888889,6
ICS209_2002_CA-RRU-058948,2002,BRYANT,2002-08-11,223,Missing data/not specified/undetermined,Missing data/not specified/undetermined,500.0,E,33.985556,-117.018056,8
FS-381050,2002,ROCKY,2002-06-02,153,Human,Missing data/not specified/undetermined,498.0,E,35.46861111,-118.75083333,9
W-564902,2002,BURNS,2002-09-19,262,Human,Equipment and vehicle use,485.0,E,39.688561,-123.54203899999999,6
ICS209_2002_CA-ORC-02068528,2002,BLUE GUM,2002-11-20,324,Missing data/not specified/undetermined,Missing data/not specified/undetermined,477.0,E,33.9,-117.775,7
SFO-2002CACDFMMU010594,2002,600                      ,2002-06-27,178,Human,Equipment and vehicle use,448.0,E,37.06194444,-120.02888888,7
FS-380711,2002,BEE,2002-06-02,153,Human,Missing data/not specified/undetermined,430.0,E,33.75,-116.82916667,7
W-463368,2002,SUPPLY13,2002-08-14,226,Human,Arson/incendiarism,410.0,E,41.0499,-123.6845,7
W-564696,2002,AERA,2002-06-09,160,Human,Equipment and vehicle use,400.0,E,36.24565,-120.34628899999998,7
FS-379750,2002,PAIUTE,2002-09-24,267,Human,Missing data/not specified/undetermined,391.0,E,37.52416667,-118.26111111,8
FS-381541,2002,BOBCAT,2002-08-24,236,Human,Equipment and vehicle use,379.0,E,32.71,-116.55083333,8
FS-381483,2002,ROCK CREEK 2,2002-11-25,329,Human,Debris and open burning,378.0,E,37.29055556,-119.36972222,8
W-109010,2002,GATE,2002-07-12,193,Natural,Natural,364.0,E,38.5232,-119.5293,9
FS-380596,2002,MEYERS,2002-06-18,169,Human,Arson/incendiarism,363.0,E,33.98333333,-116.86666667,9
FS-381626,2002,GRANITE II,2002-11-25,329,Human,Debris and open burning,352.0,E,39.45138889,-120.68666667,9
FS-377257,2002,ST. PAULI,2002-07-26,207,Human,Missing data/not specified/undetermined,325.0,E,38.76777778,-120.43333333,9
FS-383508,2002,PLACERITA,2002-07-08,189,Human,Equipment and vehicle use,325.0,E,34.37305556,-118.49805556,9
FS-381832,2002,PINEY,2002-06-19,170,Human,Recreation and ceremony,308.0,E,36.27916667,-121.46305556,9
FWS-2002CAGRRX222,2002,BOX,2002-06-19,170,Human,Smoking,300.0,E,37.06213598,-120.7169229,9
SFO-2002CACDFAEU008140,2002,TWIN                     ,2002-06-08,159,Human,Missing data/not specified/undetermined,300.0,E,38.35805555,-121.085,6
SFO-2002CACDFTGU006124,2002,36                       ,2002-10-01,274,Human,Equipment and vehicle use,300.0,E,40.22194444,-121.71611111,6
FS-379057,2002,SHOWERS,2002-08-19,231,Human,Equipment and vehicle use,294.0,D,38.775,-120.025,6
W-111031,2002,ANNIE,2002-07-12,193,Natural,Natural,291.0,D,41.9149,-120.0844,6
FS-382522,2002,PEAK,2002-08-09,221,Human,Equipment and vehicle use,287.0,D,33.01805556,-116.61777778,6
SFO-2002CACDFTUU007670,2002,LOUIS                    ,2002-07-21,202,Human,Missing data/not specified/undetermined,280.0,D,36.20305555,-118.965,7
W-111266,2002,WOODLAND,2002-08-27,239,Human,Arson/incendiarism,275.0,D,33.075,-116.5981,7
W-105187,2001,OBSERVATIO,2001-08-09,221,Natural,Natural,67792.0,G,40.77277,-120.24028,7
FS-369288,2001,BLUE,2001-08-09,221,Natural,Natural,34319.0,G,41.15944444,-120.31166667,8
FS-366896,2001,TROUGH,2001-08-08,220,Human,Missing data/not specified/undetermined,24970.0,G,39.375,-122.635,6
FS-369864,2001,STAR,2001-08-25,237,Human,Missing data/not specified/undetermined,16761.0,G,39.05,-120.51861111,6
FS-368902,2001,MARTIS,2001-06-17,168,Human,Recreation and ceremony,14500.0,G,38.7725,-119.79777778,8
FS-370552,2001,DARBY,2001-09-05,248,Human,Missing data/not specified/undetermined,14280.0,G,38.13555556,-120.3675,9
W-103806,2001,CREEK,2001-08-18,230,Human,Arson/incendiarism,11185.0,G,37.7463,-120.2513,7
W-466172,2001,VIEJAS,2001-01-03,3,Human,Smoking,10353.0,G,32.7792,-116.8342,7
W-220620,2001,HOOVER,2001-07-10,191,Natural,Natural,9300.0,G,37.6249,-119.4865,7
ICS209_2001_CA-BTU-10696,2001,POE,2001-09-06,249,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8333.0,G,39.691666999999995,-121.45833300000001,6
FS-370374,2001,SWILLUP II,2001-09-15,258,Natural,Natural,8055.0,G,41.60583333,-123.51166667,6
W-103810,2001,LEONARD,2001-08-18,230,Human,Equipment and vehicle use,6800.0,G,38.2252,-120.6805,7
FS-371430,2001,STABLES,2001-10-12,285,Human,Missing data/not specified/undetermined,6540.0,G,34.49055556,-118.45638889,6
FS-371109,2001,CRATER,2001-08-12,224,Natural,Natural,5570.0,G,37.86805556,-118.98333333,6
W-102620,2001,LMU DEVIL,2001-05-27,147,Human,Firearms and explosives use,4400.0,F,40.3716,-120.7794,7
FWS-2001CACLR1807,2001,CLEAR,2001-07-03,184,Natural,Natural,4317.0,F,41.86666667,-121.125,9
W-214205,2001,HIGHWAY,2001-08-19,231,Human,Missing data/not specified/undetermined,4152.0,F,36.75023,-119.0865,5
FS-372103,2001,NORTH FORK,2001-08-20,232,Human,Equipment and vehicle use,4132.0,F,37.25111111,-119.50111111,9
FS-368434,2001,STREAM,2001-07-26,207,Natural,Natural,3560.0,F,40.16722222,-120.63388889,9
FS-369205,2001,BELL,2001-08-10,222,Natural,Natural,2977.0,F,41.69527778,-120.99611111,2
FS-365757,2001,MCLAUGHLIN,2001-07-02,183,Natural,Natural,2714.0,F,37.75166667,-118.8675,8
W-103798,2001,PONDEROSA,2001-08-27,239,Human,Equipment and vehicle use,2688.0,F,39.0632,-120.8266,2
FS-371403,2001,SLOAN,2001-08-27,239,Human,Missing data/not specified/undetermined,2500.0,F,34.49222222,-118.65305556,6
FS-369753,2001,GAP,2001-08-12,224,Human,Recreation and ceremony,2462.0,F,39.26888889,-120.65027778,6
ICS209_2001_CA-RRU-10403,2001,GREEN,2001-02-09,40,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2400.0,F,34.867778,-117.66305600000001,7
SFO-2001CACDFAEU008312,2001,JACKSON                  ,2001-06-13,164,Human,Equipment and vehicle use,2240.0,F,38.28694444,-120.97305555,8
W-214191,2001,BURNT,2001-07-30,211,Natural,Natural,2213.0,F,36.96043,-118.6996,7
SFO-2001CACDFRRU050309,2001,RECHE                    ,2001-07-22,203,Human,Missing data/not specified/undetermined,1798.0,F,33.99694444,-117.14694444,8
ICS209_2001_CA-BTU-12700,2001,70,2001-10-24,297,Human,Missing data/not specified/undetermined,1711.0,F,39.833611,-121.4175,8
FS-367774,2001,OREGON,2001-08-28,240,Human,Equipment and vehicle use,1680.0,F,40.75,-122.96666667,8
SFO-2001CACDFMMU009893,2001,PACHECO                  ,2001-06-16,167,Human,Equipment and vehicle use,1550.0,F,37.09388888,-121.22611111,8
FS-367130,2001,JONES,2001-05-09,129,Human,Debris and open burning,1488.0,F,41.8525,-122.76861111,9
SFO-2001CACDFRRU042668,2001,WATKINS                  ,2001-06-23,174,Human,Arson/incendiarism,1407.0,F,33.96805555,-117.32305555,6
FS-368793,2001,ROCK,2001-08-09,221,Natural,Natural,1313.0,F,41.8875,-120.86722222,7
FWS-2001CASCR1134,2001,BELL,2001-12-08,342,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1200.0,F,32.61666667,-116.61666667,7
FS-368380,2001,HEMLOCK,2001-06-14,165,Human,Debris and open burning,1074.0,F,34.16666667,-117.06666667,7
FS-367775,2001,HYAMPOM,2001-08-31,243,Human,Arson/incendiarism,1065.0,F,40.56777778,-123.23472222,7
W-104809,2001,SHAFFER,2001-08-08,220,Natural,Natural,1022.0,F,40.44135,-120.31873,7
W-103401,2001,LMU GRASS,2001-07-26,207,Natural,Natural,992.0,E,40.7982,-120.7394,7
FWS-2001CALUR1781,2001,165,2001-06-13,164,Missing data/not specified/undetermined,Missing data/not specified/undetermined,950.0,E,37.15,-120.85166667,8
SFO-2001CACDFMMU011907,2001,CRANE                    ,2001-07-16,197,Human,Missing data/not specified/undetermined,900.0,E,37.39694444,-120.54888888,7
FS-366889,2001,M-9,2001-05-02,122,Human,Debris and open burning,830.0,E,39.80916667,-122.71083333,9
FS-371572,2001,OROSCO,2001-08-14,226,Human,Missing data/not specified/undetermined,813.0,E,33.10138889,-116.88583333,7
FS-367671,2001,BIG,2001-06-02,153,Human,Missing data/not specified/undetermined,800.0,E,40.75,-123.21666667,1
FS-372190,2001,BRICEBURG,2001-07-24,205,Human,Missing data/not specified/undetermined,722.0,E,37.61527778,-119.9525,9
FS-368115,2001,SHELBY,2001-07-27,208,Human,Railroad operations and maintenance,720.0,E,34.2,-117.39,9
W-104079,2001,COWHEAD,2001-08-08,220,Natural,Natural,709.0,E,41.865190000000005,-120.0708,6
FWS-2001CAGRRX182,2001,AQUEDUCT,2001-07-01,182,Human,Equipment and vehicle use,700.0,E,37.078663,-120.98914099999999,6
SFO-2001CACDFMMU010898,2001,MC NAMMARA               ,2001-07-01,182,Human,Equipment and vehicle use,700.0,E,37.22194444,-120.47888888,6
FS-369213,2001,BSFMU31,2001-08-11,223,Natural,Natural,671.0,E,41.69527778,-120.57166667,6
SFO-2001CACDFTGU003255,2001,RED BANK                 ,2001-06-17,168,Human,Equipment and vehicle use,650.0,E,40.10805555,-122.36194444,9
W-106011,2001,SHU EAST,2001-08-09,221,Human,Power generation/transmission/distribution,640.0,E,40.7182,-122.6078,8
W-100732,2001,DEMO,2001-05-26,146,Natural,Natural,614.0,E,40.31524,-120.02431000000001,9
SFO-2001CACDFMEU004411,2001,RIDGE                    ,2001-06-23,174,Human,Equipment and vehicle use,610.0,E,39.75111111,-123.33194444,6
W-100807,2001,CHOCTAW,2001-06-17,168,Human,Debris and open burning,601.0,E,35.4666,-118.8343,9
FS-370551,2001,MOORE,2001-10-27,300,Human,Missing data/not specified/undetermined,600.0,E,38.46722222,-120.26666667,6
SFO-2001CACDFTUU006158,2001,VANDER-BOWEN             ,2001-06-29,180,Human,Equipment and vehicle use,596.0,E,35.92805555,-118.93805555,9
SFO-2001CACDFBEU002101,2001,SAN BENITO CATTLE CO     ,2001-06-13,164,Human,Arson/incendiarism,580.0,E,36.745,-121.21,6
W-433023,2001,BARD,2001-06-12,163,Human,Recreation and ceremony,572.0,E,34.8133,-114.5805,7
FS-363826,2001,CANYON,2001-06-18,169,Human,Missing data/not specified/undetermined,566.0,E,35.4675,-118.75861111,7
FS-363827,2001,DDEMOCRAT,2001-06-23,174,Human,Missing data/not specified/undetermined,550.0,E,35.51916667,-118.61833333,7
W-101916,2001,LAKE,2001-07-03,184,Human,Recreation and ceremony,550.0,E,38.2108,-120.7905,8
SFO-2001CACDFAEU009735,2001,SIXTEEN                  ,2001-07-06,187,Human,Missing data/not specified/undetermined,550.0,E,38.36,-120.99194444,7
FS-368067,2001,SILENT,2001-07-11,192,Human,Debris and open burning,548.0,E,33.84166667,-116.91527778,7
SFO-2001CACDFAEU011228,2001,CLAY                     ,2001-07-31,212,Human,Missing data/not specified/undetermined,535.0,E,38.285,-121.16194444,8
W-101184,2001,RIDGE,2001-07-01,182,Human,Power generation/transmission/distribution,516.0,E,35.2883,-119.4951,8
W-214218,2001,TAR,2001-09-04,247,Natural,Natural,508.0,E,36.4185,-118.67103999999999,8
SFO-2001CACDFAEU008916,2001,BEVAN                    ,2001-06-23,174,Human,Equipment and vehicle use,500.0,E,38.54694444,-121.12305555,8
SFO-2001CACDFSHU007073,2001,POWER HOUSE              ,2001-07-28,209,Human,Missing data/not specified/undetermined,490.0,E,40.99305555,-121.94111111,7
FS-369711,2001,ROCK,2001-05-10,130,Human,Debris and open burning,400.0,E,39.5675,-120.11916667,7
SFO-2001CACDFSCU003270,2001,DEL PUERTO               ,2001-08-03,215,Human,Recreation and ceremony,400.0,E,37.42694444,-121.34194444,9
SFO-2001CACDFBTU005556,2001,LARKIN                   ,2001-05-20,140,Human,Equipment and vehicle use,400.0,E,39.48805555,-121.60388888,9
W-563570,2001,HILTON,2001-05-20,140,Human,Debris and open burning,390.0,E,41.261789,-120.717281,6
SFO-2001CACDFTGU002791,2001,FREEMAN                  ,2001-05-29,149,Human,Equipment and vehicle use,390.0,E,39.95111111,-122.28194444,6
FS-368038,2001,BALLINGER,2001-07-09,190,Natural,Natural,350.0,E,33.60138889,-116.91666667,6
W-564427,2001,HOG,2001-06-13,164,Human,Equipment and vehicle use,340.0,E,40.294469,-122.114011,7
FS-363566,2001,WHITE,2001-05-21,141,Natural,Natural,335.0,E,36.28583333,-118.51694444,7
SFO-2001CACDFMMU018913,2001,CRANE                    ,2001-11-02,306,Human,Missing data/not specified/undetermined,330.0,E,37.41194444,-120.53,9
